user_id,course_id,rating
UID0000240,CID0001,4
UID0000615,CID0001,5
UID0000492,CID0001,3
UID0000518,CID0001,3
UID0001351,CID0001,5
UID0002139,CID0001,5
UID0000049,CID0001,5
UID0002128,CID0001,5
UID0002299,CID0001,3
UID0002111,CID0001,3
UID0002214,CID0001,3
UID0002270,CID0001,4
UID0000401,CID0001,3
UID0000938,CID0001,5
UID0001232,CID0001,5
UID0001491,CID0001,5
UID0002148,CID0001,5
UID0002005,CID0001,3
UID0001584,CID0001,4
UID0002249,CID0001,3
UID0001071,CID0001,4
UID0000342,CID0001,4
UID0000441,CID0001,4
UID0001402,CID0001,3
UID0000855,CID0001,5
UID0002190,CID0001,5
UID0002290,CID0001,4
UID0000336,CID0001,5
UID0001662,CID0001,4
UID0000953,CID0001,3
UID0001808,CID0001,4
UID0001829,CID0001,4
UID0001899,CID0001,5
UID0001796,CID0001,4
UID0000795,CID0001,4
UID0001989,CID0001,5
UID0000823,CID0001,5
UID0001314,CID0001,3
UID0002195,CID0001,5
UID0001945,CID0001,5
UID0000048,CID0001,4
UID0001771,CID0001,4
UID0001674,CID0001,5
UID0001579,CID0001,4
UID0001152,CID0001,2
UID0001338,CID0001,5
UID0000115,CID0001,2
UID0000994,CID0001,4
UID0002242,CID0001,3
UID0000377,CID0001,4
UID0001913,CID0001,3
UID0001459,CID0001,1
UID0001171,CID0001,4
UID0001341,CID0001,4
UID0001825,CID0001,5
UID0001789,CID0001,3
UID0001810,CID0001,5
UID0001163,CID0001,3
UID0001946,CID0001,4
UID0000893,CID0001,5
UID0000870,CID0001,4
UID0001650,CID0001,5
UID0001207,CID0001,4
UID0001388,CID0001,3
UID0001707,CID0001,5
UID0001470,CID0001,4
UID0000946,CID0001,1
UID0002093,CID0001,5
UID0000682,CID0001,5
UID0002258,CID0001,4
UID0000563,CID0001,4
UID0001585,CID0001,4
UID0002006,CID0001,4
UID0000937,CID0001,4
UID0001307,CID0001,3
UID0000483,CID0001,4
UID0000433,CID0001,4
UID0001018,CID0001,2
UID0000881,CID0001,4
UID0002037,CID0001,4
UID0001318,CID0001,4
UID0000813,CID0001,4
UID0000586,CID0001,5
UID0000105,CID0001,5
UID0001344,CID0001,5
UID0000349,CID0001,4
UID0002314,CID0001,4
UID0001849,CID0001,2
UID0002158,CID0001,4
UID0001987,CID0001,3
UID0000016,CID0001,4
UID0001658,CID0001,4
UID0000523,CID0001,4
UID0000366,CID0001,4
UID0002079,CID0001,3
UID0001348,CID0001,4
UID0000330,CID0001,4
UID0000505,CID0001,5
UID0001518,CID0001,3
UID0001676,CID0001,1
UID0001265,CID0001,5
UID0001649,CID0001,4
UID0000160,CID0001,5
UID0001227,CID0001,5
UID0000247,CID0001,5
UID0001406,CID0001,5
UID0001362,CID0001,4
UID0001031,CID0001,4
UID0002333,CID0001,4
UID0000017,CID0001,4
UID0002137,CID0001,4
UID0002303,CID0001,5
UID0001438,CID0001,4
UID0001962,CID0001,2
UID0001551,CID0001,4
UID0002042,CID0001,4
UID0000555,CID0001,2
UID0002308,CID0001,4
UID0001635,CID0001,4
UID0000208,CID0001,5
UID0001382,CID0001,5
UID0000323,CID0001,5
UID0001926,CID0001,4
UID0000574,CID0001,4
UID0000758,CID0001,4
UID0000867,CID0001,1
UID0002252,CID0001,5
UID0001062,CID0001,5
UID0002021,CID0001,3
UID0000871,CID0001,5
UID0001725,CID0001,3
UID0002329,CID0001,4
UID0001427,CID0001,4
UID0002120,CID0001,4
UID0000410,CID0001,3
UID0000727,CID0001,2
UID0001807,CID0001,5
UID0000009,CID0001,4
UID0001858,CID0001,4
UID0001699,CID0001,5
UID0001049,CID0001,5
UID0000672,CID0001,4
UID0002332,CID0001,5
UID0001369,CID0001,4
UID0002050,CID0001,4
UID0001488,CID0001,4
UID0000729,CID0001,5
UID0000142,CID0001,4
UID0001308,CID0001,4
UID0001295,CID0001,5
UID0001279,CID0001,5
UID0000547,CID0001,4
UID0001741,CID0001,5
UID0001489,CID0001,5
UID0001034,CID0001,5
UID0000588,CID0001,5
UID0000415,CID0001,3
UID0001870,CID0001,4
UID0000659,CID0001,5
UID0000709,CID0001,3
UID0001011,CID0001,3
UID0000699,CID0001,5
UID0001460,CID0001,5
UID0002285,CID0001,3
UID0000862,CID0001,5
UID0002322,CID0001,5
UID0000802,CID0001,2
UID0001907,CID0001,5
UID0001719,CID0001,5
UID0000868,CID0001,2
UID0001747,CID0001,4
UID0001315,CID0001,5
UID0002338,CID0001,5
UID0000590,CID0001,5
UID0000959,CID0001,4
UID0000033,CID0001,4
UID0001889,CID0001,4
UID0001678,CID0001,4
UID0000872,CID0001,4
UID0001540,CID0001,5
UID0001464,CID0001,5
UID0001680,CID0001,4
UID0000883,CID0001,4
UID0002151,CID0001,2
UID0001236,CID0001,3
UID0000204,CID0001,5
UID0000218,CID0001,4
UID0002163,CID0001,4
UID0000130,CID0001,5
UID0001177,CID0001,4
UID0001656,CID0001,4
UID0001120,CID0001,5
UID0000508,CID0001,3
UID0001846,CID0001,4
UID0000170,CID0001,3
UID0002238,CID0001,5
UID0000421,CID0001,4
UID0001113,CID0001,3
UID0000285,CID0001,4
UID0002125,CID0001,4
UID0001057,CID0001,4
UID0000973,CID0001,5
UID0001303,CID0001,3
UID0001881,CID0001,4
UID0000723,CID0001,4
UID0001165,CID0001,4
UID0000283,CID0001,5
UID0000245,CID0001,5
UID0001601,CID0001,5
UID0001814,CID0001,4
UID0000454,CID0001,4
UID0001608,CID0001,5
UID0001931,CID0001,4
UID0000387,CID0001,3
UID0001647,CID0001,4
UID0002160,CID0001,4
UID0000331,CID0001,4
UID0000205,CID0001,5
UID0000506,CID0001,3
UID0001509,CID0001,5
UID0001523,CID0001,2
UID0001760,CID0001,2
UID0001728,CID0001,5
UID0001157,CID0001,3
UID0000987,CID0001,5
UID0000540,CID0001,3
UID0000426,CID0001,1
UID0002293,CID0001,5
UID0000406,CID0001,5
UID0001530,CID0001,3
UID0001250,CID0001,4
UID0000187,CID0001,3
UID0001479,CID0001,2
UID0001437,CID0001,3
UID0001472,CID0001,4
UID0000546,CID0001,5
UID0000378,CID0001,3
UID0001532,CID0001,5
UID0001611,CID0001,4
UID0000695,CID0001,4
UID0000445,CID0001,5
UID0000273,CID0001,5
UID0001371,CID0001,2
UID0000931,CID0001,2
UID0000993,CID0001,3
UID0001185,CID0001,3
UID0000167,CID0001,5
UID0000644,CID0001,3
UID0000502,CID0001,2
UID0001396,CID0001,5
UID0001361,CID0001,2
UID0001276,CID0001,2
UID0001434,CID0001,5
UID0000861,CID0001,3
UID0001457,CID0001,5
UID0002192,CID0001,4
UID0001433,CID0001,3
UID0000324,CID0001,4
UID0002313,CID0001,4
UID0000514,CID0001,5
UID0002078,CID0001,2
UID0001000,CID0001,3
UID0000779,CID0001,5
UID0001866,CID0001,4
UID0001397,CID0001,1
UID0000095,CID0001,5
UID0001331,CID0001,3
UID0001332,CID0001,3
UID0000525,CID0001,3
UID0000258,CID0001,3
UID0000848,CID0001,4
UID0000726,CID0001,4
UID0000843,CID0001,3
UID0000992,CID0001,4
UID0000581,CID0001,3
UID0002213,CID0001,4
UID0001201,CID0001,5
UID0002017,CID0001,5
UID0001897,CID0001,4
UID0001703,CID0001,3
UID0001966,CID0001,4
UID0000362,CID0001,5
UID0000182,CID0001,1
UID0000733,CID0001,2
UID0000213,CID0001,4
UID0001214,CID0001,4
UID0001558,CID0001,3
UID0001996,CID0001,5
UID0000803,CID0001,3
UID0001769,CID0001,4
UID0000632,CID0001,5
UID0000691,CID0001,5
UID0000521,CID0001,5
UID0000030,CID0001,4
UID0001729,CID0001,3
UID0000236,CID0001,4
UID0000773,CID0001,5
UID0000489,CID0001,4
UID0001683,CID0001,2
UID0001778,CID0001,4
UID0000637,CID0001,4
UID0000653,CID0001,5
UID0000367,CID0001,3
UID0002103,CID0001,4
UID0001004,CID0001,4
UID0001507,CID0001,2
UID0001625,CID0001,4
UID0001859,CID0001,4
UID0001242,CID0001,2
UID0001140,CID0001,4
UID0001768,CID0001,3
UID0001868,CID0001,3
UID0002222,CID0001,4
UID0002089,CID0001,4
UID0001786,CID0001,4
UID0000792,CID0001,2
UID0001078,CID0001,5
UID0000302,CID0001,5
UID0001700,CID0001,5
UID0000737,CID0001,5
UID0001596,CID0001,2
UID0001578,CID0001,5
UID0002132,CID0001,4
UID0000628,CID0001,5
UID0002262,CID0001,5
UID0001197,CID0001,5
UID0000926,CID0001,5
UID0000602,CID0001,2
UID0000417,CID0001,5
UID0000277,CID0001,3
UID0001949,CID0001,3
UID0001619,CID0001,5
UID0000719,CID0001,3
UID0000979,CID0001,4
UID0001937,CID0001,4
UID0000350,CID0001,5
UID0000572,CID0001,4
UID0001515,CID0001,3
UID0000065,CID0001,5
UID0000043,CID0001,4
UID0002144,CID0001,4
UID0000767,CID0001,5
UID0001539,CID0001,4
UID0000420,CID0001,5
UID0001983,CID0001,5
UID0001506,CID0001,4
UID0000642,CID0001,3
UID0000970,CID0001,4
UID0002067,CID0001,4
UID0002022,CID0001,2
UID0000878,CID0001,4
UID0001759,CID0001,4
UID0001425,CID0001,3
UID0001915,CID0001,3
UID0001938,CID0001,3
UID0000087,CID0001,4
UID0001006,CID0001,3
UID0001706,CID0001,4
UID0001322,CID0001,4
UID0001708,CID0001,3
UID0001002,CID0001,2
UID0002039,CID0001,4
UID0000864,CID0001,1
UID0000947,CID0001,5
UID0000136,CID0001,5
UID0000407,CID0001,4
UID0002043,CID0001,4
UID0001804,CID0001,3
UID0001614,CID0001,5
UID0001956,CID0001,4
UID0000028,CID0001,4
UID0000050,CID0001,4
UID0001696,CID0001,4
UID0000098,CID0001,5
UID0000293,CID0001,5
UID0001688,CID0001,5
UID0001247,CID0001,1
UID0000630,CID0001,4
UID0000314,CID0001,5
UID0000933,CID0001,3
UID0001842,CID0001,5
UID0002070,CID0001,5
UID0002053,CID0001,4
UID0001410,CID0001,4
UID0001417,CID0001,4
UID0000516,CID0001,5
UID0000359,CID0001,5
UID0000145,CID0001,5
UID0002104,CID0001,5
UID0001666,CID0001,5
UID0001548,CID0001,4
UID0002101,CID0001,2
UID0001876,CID0001,4
UID0001352,CID0001,3
UID0001813,CID0001,4
UID0000724,CID0001,5
UID0000886,CID0001,5
UID0000684,CID0001,3
UID0000306,CID0001,3
UID0002082,CID0001,4
UID0001302,CID0001,5
UID0001329,CID0001,5
UID0001545,CID0001,5
UID0000477,CID0001,5
UID0000138,CID0001,5
UID0001395,CID0001,5
UID0002218,CID0001,4
UID0000099,CID0001,5
UID0001593,CID0001,5
UID0001782,CID0001,5
UID0000916,CID0001,5
UID0001248,CID0001,3
UID0000237,CID0001,3
UID0000939,CID0001,3
UID0000037,CID0001,1
UID0000081,CID0001,5
UID0000233,CID0001,3
UID0000929,CID0001,4
UID0002286,CID0001,5
UID0001453,CID0001,3
UID0001385,CID0001,3
UID0000361,CID0001,4
UID0001794,CID0001,4
UID0001430,CID0001,3
UID0001604,CID0001,5
UID0001588,CID0001,4
UID0001092,CID0001,4
UID0000229,CID0001,5
UID0002206,CID0001,5
UID0000975,CID0001,5
UID0002076,CID0001,4
UID0000754,CID0001,5
UID0001182,CID0001,4
UID0002014,CID0001,3
UID0000623,CID0001,2
UID0000488,CID0001,3
UID0000341,CID0001,5
UID0001465,CID0001,4
UID0001226,CID0001,4
UID0000375,CID0001,4
UID0001305,CID0001,5
UID0000735,CID0001,3
UID0001533,CID0001,5
UID0000326,CID0001,3
UID0000882,CID0001,5
UID0000668,CID0001,3
UID0001795,CID0001,2
UID0001105,CID0001,5
UID0001851,CID0001,4
UID0001155,CID0001,4
UID0000147,CID0001,4
UID0000057,CID0001,4
UID0001289,CID0001,5
UID0000479,CID0001,5
UID0000793,CID0001,4
UID0002016,CID0001,2
UID0001911,CID0001,5
UID0001498,CID0001,4
UID0000903,CID0001,3
UID0000600,CID0001,4
UID0000553,CID0001,2
UID0000577,CID0001,2
UID0002025,CID0001,5
UID0000911,CID0001,4
UID0000561,CID0001,5
UID0001772,CID0001,5
UID0000449,CID0001,4
UID0002259,CID0001,4
UID0000527,CID0001,3
UID0000564,CID0001,4
UID0001958,CID0001,5
UID0000146,CID0001,5
UID0000052,CID0001,5
UID0000913,CID0001,3
UID0002188,CID0001,4
UID0001972,CID0001,5
UID0000948,CID0001,5
UID0000787,CID0001,5
UID0001591,CID0001,4
UID0001088,CID0001,3
UID0001202,CID0001,5
UID0001841,CID0001,4
UID0001692,CID0001,5
UID0001164,CID0001,4
UID0000613,CID0001,3
UID0000327,CID0001,5
UID0001562,CID0001,3
UID0000469,CID0001,5
UID0000670,CID0001,2
UID0000177,CID0001,2
UID0000571,CID0001,3
UID0000552,CID0001,4
UID0000311,CID0001,4
UID0001050,CID0001,4
UID0000214,CID0001,4
UID0001504,CID0001,3
UID0000296,CID0001,4
UID0002246,CID0001,4
UID0001045,CID0001,3
UID0001124,CID0001,4
UID0000026,CID0001,4
UID0002162,CID0001,5
UID0001765,CID0001,3
UID0001260,CID0001,4
UID0000178,CID0001,5
UID0001863,CID0001,3
UID0000114,CID0001,5
UID0001474,CID0001,5
UID0001920,CID0001,2
UID0002129,CID0001,4
UID0001685,CID0001,4
UID0001997,CID0001,2
UID0001671,CID0001,4
UID0002134,CID0001,4
UID0000373,CID0001,4
UID0001888,CID0001,5
UID0001921,CID0001,5
UID0002138,CID0001,5
UID0001792,CID0001,4
UID0000139,CID0001,4
UID0000703,CID0001,3
UID0000774,CID0001,5
UID0000191,CID0001,5
UID0001463,CID0001,3
UID0002221,CID0001,4
UID0002335,CID0001,5
UID0001223,CID0001,5
UID0000614,CID0001,4
UID0002216,CID0001,4
UID0000212,CID0001,3
UID0002061,CID0001,3
UID0000753,CID0001,4
UID0002240,CID0001,4
UID0002318,CID0001,5
UID0000744,CID0001,3
UID0002105,CID0001,3
UID0000281,CID0001,3
UID0001891,CID0001,3
UID0000869,CID0001,4
UID0000866,CID0001,5
UID0000768,CID0001,4
UID0002277,CID0001,4
UID0002052,CID0001,4
UID0000203,CID0001,5
UID0002210,CID0001,5
UID0002272,CID0001,5
UID0001381,CID0001,4
UID0000384,CID0001,3
UID0001413,CID0001,3
UID0000164,CID0001,3
UID0001714,CID0001,2
UID0001271,CID0001,5
UID0002011,CID0001,4
UID0000956,CID0001,5
UID0001467,CID0001,2
UID0000777,CID0001,4
UID0001471,CID0001,5
UID0001961,CID0001,2
UID0001290,CID0001,5
UID0000941,CID0001,3
UID0002265,CID0001,5
UID0000166,CID0001,3
UID0001872,CID0001,4
UID0000875,CID0001,4
UID0000807,CID0001,3
UID0001652,CID0001,3
UID0002085,CID0001,4
UID0000702,CID0001,3
UID0000817,CID0001,2
UID0000143,CID0001,3
UID0001546,CID0001,5
UID0001967,CID0001,5
UID0000832,CID0001,5
UID0001208,CID0001,5
UID0000831,CID0001,1
UID0001906,CID0001,3
UID0001339,CID0001,4
UID0001321,CID0001,1
UID0002064,CID0001,5
UID0001374,CID0001,4
UID0000256,CID0001,4
UID0000220,CID0001,4
UID0001087,CID0001,4
UID0001342,CID0001,1
UID0000113,CID0001,4
UID0000472,CID0001,3
UID0002193,CID0001,5
UID0000120,CID0001,5
UID0000201,CID0001,4
UID0001675,CID0001,5
UID0001836,CID0001,4
UID0000352,CID0001,3
UID0000501,CID0001,5
UID0000585,CID0001,3
UID0001667,CID0001,4
UID0001228,CID0001,4
UID0001569,CID0001,5
UID0001116,CID0001,5
UID0000512,CID0001,4
UID0001815,CID0001,4
UID0002305,CID0001,3
UID0002315,CID0001,4
UID0000692,CID0001,4
UID0001730,CID0001,5
UID0000202,CID0001,5
UID0001763,CID0001,4
UID0000968,CID0001,5
UID0001203,CID0001,3
UID0001431,CID0001,5
UID0002269,CID0001,1
UID0002200,CID0001,4
UID0002044,CID0001,4
UID0000503,CID0001,3
UID0001343,CID0001,5
UID0001077,CID0001,5
UID0000171,CID0001,3
UID0001735,CID0001,5
UID0002289,CID0001,2
UID0000985,CID0001,2
UID0002013,CID0001,3
UID0001942,CID0001,3
UID0001767,CID0001,5
UID0001914,CID0001,4
UID0000309,CID0001,5
UID0001827,CID0001,5
UID0002209,CID0001,4
UID0001485,CID0001,4
UID0002181,CID0001,4
UID0001831,CID0001,3
UID0000222,CID0001,3
UID0001971,CID0001,5
UID0001346,CID0001,4
UID0000275,CID0001,2
UID0000253,CID0001,3
UID0001047,CID0001,4
UID0000002,CID0001,5
UID0000133,CID0001,4
UID0001192,CID0001,3
UID0000078,CID0001,4
UID0001399,CID0001,4
UID0001612,CID0001,3
UID0001756,CID0001,3
UID0000841,CID0001,4
UID0002049,CID0001,4
UID0001648,CID0001,5
UID0001469,CID0001,4
UID0001632,CID0001,5
UID0000495,CID0001,5
UID0000150,CID0001,5
UID0000019,CID0001,4
UID0002141,CID0001,4
UID0001451,CID0001,4
UID0000427,CID0001,5
UID0000179,CID0001,3
UID0001117,CID0001,4
UID0000658,CID0001,3
UID0000914,CID0001,4
UID0001278,CID0001,3
UID0001617,CID0001,4
UID0000708,CID0001,4
UID0001864,CID0001,5
UID0000877,CID0001,5
UID0000565,CID0001,4
UID0001869,CID0001,3
UID0001035,CID0001,5
UID0001512,CID0001,3
UID0000447,CID0001,1
UID0001176,CID0001,4
UID0001865,CID0001,2
UID0001586,CID0001,5
UID0001682,CID0001,4
UID0002026,CID0001,5
UID0001076,CID0001,5
UID0001195,CID0001,5
UID0001132,CID0001,4
UID0000226,CID0001,4
UID0001222,CID0001,5
UID0001986,CID0001,3
UID0001784,CID0001,2
UID0001394,CID0001,3
UID0001951,CID0001,4
UID0001978,CID0001,4
UID0000559,CID0001,5
UID0001166,CID0001,2
UID0001536,CID0001,3
UID0001943,CID0001,5
UID0000772,CID0001,5
UID0002019,CID0001,2
UID0002058,CID0001,2
UID0000716,CID0001,4
UID0002123,CID0001,3
UID0000382,CID0001,5
UID0001571,CID0001,4
UID0000227,CID0001,4
UID0001890,CID0001,3
UID0001977,CID0001,3
UID0002178,CID0001,3
UID0000741,CID0001,5
UID0002324,CID0001,5
UID0002204,CID0001,4
UID0000562,CID0001,5
UID0001225,CID0001,4
UID0001186,CID0001,5
UID0001066,CID0001,5
UID0002032,CID0001,2
UID0000965,CID0001,2
UID0001218,CID0001,5
UID0000270,CID0001,2
UID0000443,CID0001,5
UID0000783,CID0001,3
UID0001377,CID0001,5
UID0001954,CID0001,4
UID0000242,CID0001,5
UID0001422,CID0001,3
UID0000465,CID0001,5
UID0000409,CID0001,5
UID0000698,CID0001,2
UID0000298,CID0001,4
UID0000468,CID0001,4
UID0000402,CID0001,4
UID0001645,CID0001,4
UID0000486,CID0001,4
UID0000655,CID0001,4
UID0002118,CID0001,4
UID0002102,CID0001,3
UID0000414,CID0001,3
UID0001788,CID0001,3
UID0000396,CID0001,4
UID0002239,CID0001,2
UID0002256,CID0001,4
UID0000412,CID0001,4
UID0002176,CID0001,5
UID0001229,CID0001,3
UID0000459,CID0001,4
UID0000923,CID0001,4
UID0001123,CID0001,4
UID0002009,CID0001,4
UID0000023,CID0001,3
UID0000265,CID0001,5
UID0000971,CID0001,4
UID0001902,CID0001,5
UID0000624,CID0001,3
UID0001929,CID0001,5
UID0000307,CID0001,5
UID0002282,CID0001,3
UID0001019,CID0001,4
UID0001298,CID0001,4
UID0001319,CID0001,3
UID0000857,CID0001,4
UID0001976,CID0001,4
UID0001597,CID0001,3
UID0000649,CID0001,4
UID0000896,CID0001,4
UID0000288,CID0001,2
UID0000944,CID0001,4
UID0002275,CID0001,3
UID0000192,CID0001,3
UID0001480,CID0001,5
UID0001495,CID0001,4
UID0000589,CID0001,2
UID0000935,CID0001,4
UID0000863,CID0001,5
UID0000435,CID0001,3
UID0001213,CID0001,4
UID0002172,CID0001,5
UID0000766,CID0001,5
UID0001280,CID0001,5
UID0000982,CID0001,5
UID0002304,CID0001,5
UID0001643,CID0001,5
UID0001748,CID0001,3
UID0001044,CID0001,5
UID0001629,CID0001,2
UID0001904,CID0001,3
UID0001150,CID0001,4
UID0000438,CID0001,4
UID0002224,CID0001,4
UID0000969,CID0001,3
UID0001030,CID0001,5
UID0001793,CID0001,5
UID0000966,CID0001,4
UID0000584,CID0001,5
UID0001038,CID0001,5
UID0001261,CID0001,3
UID0001039,CID0001,5
UID0002227,CID0001,3
UID0000895,CID0001,3
UID0000879,CID0001,5
UID0000368,CID0001,2
UID0002186,CID0001,5
UID0001917,CID0001,3
UID0000132,CID0001,3
UID0001450,CID0001,5
UID0001743,CID0001,3
UID0001526,CID0001,4
UID0001111,CID0001,3
UID0001687,CID0001,5
UID0000416,CID0001,5
UID0001493,CID0001,3
UID0001651,CID0001,4
UID0000641,CID0001,2
UID0001561,CID0001,3
UID0000675,CID0001,5
UID0001468,CID0001,3
UID0002068,CID0001,4
UID0002097,CID0001,5
UID0000403,CID0001,3
UID0001973,CID0001,3
UID0000156,CID0001,4
UID0001345,CID0001,5
UID0001570,CID0001,5
UID0001660,CID0001,4
UID0000646,CID0001,4
UID0000224,CID0001,5
UID0001009,CID0001,4
UID0002149,CID0001,5
UID0002196,CID0001,2
UID0002175,CID0001,5
UID0000821,CID0001,3
UID0000976,CID0001,4
UID0002296,CID0001,3
UID0001860,CID0001,5
UID0001712,CID0001,3
UID0000355,CID0001,5
UID0001848,CID0001,4
UID0000764,CID0001,3
UID0001670,CID0001,3
UID0000739,CID0001,5
UID0000274,CID0001,5
UID0000824,CID0001,5
UID0001499,CID0001,5
UID0001701,CID0001,4
UID0001557,CID0001,4
UID0001525,CID0001,4
UID0000799,CID0001,5
UID0000551,CID0001,3
UID0000004,CID0001,4
UID0000383,CID0001,5
UID0000246,CID0001,5
UID0000032,CID0001,4
UID0000717,CID0001,4
UID0000776,CID0001,4
UID0000058,CID0001,4
UID0001991,CID0001,3
UID0001753,CID0001,4
UID0000510,CID0001,4
UID0000696,CID0001,4
UID0000207,CID0001,5
UID0000198,CID0001,4
UID0001367,CID0001,4
UID0002157,CID0001,3
UID0002081,CID0001,4
UID0000986,CID0001,4
UID0000591,CID0001,4
UID0001823,CID0001,4
UID0001800,CID0001,5
UID0001013,CID0001,5
UID0002166,CID0001,5
UID0001646,CID0001,4
UID0000121,CID0001,5
UID0000219,CID0001,5
UID0001119,CID0001,5
UID0001056,CID0001,3
UID0001610,CID0001,4
UID0000800,CID0001,4
UID0002086,CID0001,4
UID0000633,CID0001,5
UID0001033,CID0001,3
UID0001799,CID0001,5
UID0001726,CID0001,4
UID0000072,CID0001,2
UID0002211,CID0001,4
UID0000583,CID0001,4
UID0002307,CID0001,3
UID0001628,CID0001,3
UID0001698,CID0001,4
UID0000329,CID0001,5
UID0000393,CID0001,2
UID0000066,CID0001,5
UID0001994,CID0001,4
UID0001884,CID0001,5
UID0000504,CID0001,5
UID0000376,CID0001,5
UID0000626,CID0001,3
UID0001948,CID0001,4
UID0001266,CID0001,5
UID0001252,CID0001,5
UID0000161,CID0001,4
UID0001184,CID0001,5
UID0002001,CID0001,4
UID0001618,CID0001,5
UID0001637,CID0001,3
UID0001598,CID0001,4
UID0000100,CID0001,5
UID0001684,CID0001,5
UID0000462,CID0001,5
UID0000116,CID0001,5
UID0001091,CID0001,4
UID0001932,CID0001,3
UID0000300,CID0001,5
UID0000673,CID0001,5
UID0001757,CID0001,5
UID0000351,CID0001,5
UID0001036,CID0001,5
UID0002094,CID0001,4
UID0000794,CID0001,3
UID0002327,CID0001,5
UID0000625,CID0001,5
UID0000321,CID0001,4
UID0001016,CID0001,5
UID0001443,CID0001,4
UID0001262,CID0001,5
UID0001837,CID0001,4
UID0001064,CID0001,4
UID0001199,CID0001,4
UID0001326,CID0001,3
UID0001235,CID0001,4
UID0001944,CID0001,2
UID0000756,CID0001,4
UID0000828,CID0001,5
UID0000061,CID0001,3
UID0001912,CID0001,3
UID0000908,CID0001,4
UID0001622,CID0001,4
UID0001535,CID0001,4
UID0001114,CID0001,4
UID0000374,CID0001,4
UID0000545,CID0001,4
UID0001657,CID0001,5
UID0002142,CID0001,4
UID0002083,CID0001,4
UID0002183,CID0001,4
UID0001194,CID0001,2
UID0002150,CID0001,5
UID0001733,CID0001,4
UID0001069,CID0001,4
UID0001404,CID0001,5
UID0002002,CID0001,3
UID0001828,CID0001,4
UID0001419,CID0001,5
UID0000250,CID0001,4
UID0001587,CID0001,4
UID0002231,CID0001,5
UID0000392,CID0001,3
UID0000728,CID0001,4
UID0001583,CID0001,4
UID0001887,CID0001,4
UID0001665,CID0001,2
UID0001449,CID0001,5
UID0000996,CID0001,5
UID0001173,CID0001,3
UID0002205,CID0001,3
UID0002003,CID0001,5
UID0001405,CID0001,5
UID0001873,CID0001,4
UID0002266,CID0001,5
UID0000567,CID0001,4
UID0001572,CID0001,3
UID0000858,CID0001,4
UID0000434,CID0001,4
UID0001777,CID0001,2
UID0001274,CID0001,3
UID0001138,CID0001,4
UID0001580,CID0001,3
UID0001086,CID0001,4
UID0001418,CID0001,4
UID0000575,CID0001,3
UID0001663,CID0001,3
UID0001919,CID0001,4
UID0001014,CID0001,4
UID0000196,CID0001,4
UID0001746,CID0001,5
UID0002257,CID0001,3
UID0000936,CID0001,4
UID0002018,CID0001,3
UID0001147,CID0001,2
UID0000677,CID0001,4
UID0001375,CID0001,5
UID0001594,CID0001,4
UID0001400,CID0001,3
UID0001215,CID0001,2
UID0000627,CID0001,4
UID0002167,CID0001,5
UID0001160,CID0001,4
UID0000890,CID0001,3
UID0002253,CID0001,4
UID0000308,CID0001,5
UID0002066,CID0001,5
UID0000617,CID0001,2
UID0002334,CID0001,5
UID0000452,CID0001,4
UID0001856,CID0001,5
UID0000647,CID0001,5
UID0002260,CID0001,4
UID0002337,CID0001,1
UID0001461,CID0001,5
UID0001102,CID0001,2
UID0001198,CID0001,5
UID0000092,CID0001,3
UID0001101,CID0001,5
UID0002220,CID0001,3
UID0000747,CID0001,3
UID0000424,CID0001,4
UID0001893,CID0001,4
UID0001193,CID0001,5
UID0002012,CID0001,4
UID0000371,CID0001,5
UID0001055,CID0001,4
UID0000005,CID0001,4
UID0001998,CID0001,5
UID0001428,CID0001,3
UID0001690,CID0001,5
UID0000978,CID0001,3
UID0001901,CID0001,5
UID0000654,CID0001,4
UID0000580,CID0001,2
UID0001095,CID0001,4
UID0002028,CID0001,5
UID0001313,CID0001,4
UID0001672,CID0001,4
UID0002121,CID0001,4
UID0001867,CID0001,5
UID0000685,CID0001,5
UID0000473,CID0001,4
UID0000859,CID0001,5
UID0000429,CID0001,4
UID0000592,CID0001,5
UID0001046,CID0001,5
UID0000693,CID0001,1
UID0001096,CID0001,5
UID0000851,CID0001,4
UID0000453,CID0001,4
UID0001335,CID0001,3
UID0000478,CID0001,4
UID0000568,CID0001,5
UID0000315,CID0001,3
UID0000280,CID0001,5
UID0002301,CID0001,5
UID0001169,CID0001,5
UID0001291,CID0001,4
UID0000268,CID0001,3
UID0000271,CID0001,2
UID0001180,CID0001,1
UID0002164,CID0001,5
UID0001253,CID0001,2
UID0001134,CID0001,3
UID0001970,CID0001,5
UID0000759,CID0001,3
UID0000922,CID0001,3
UID0002184,CID0001,3
UID0000892,CID0001,5
UID0001269,CID0001,2
UID0000679,CID0001,5
UID0000984,CID0001,5
UID0001874,CID0001,4
UID0001581,CID0001,5
UID0000442,CID0001,2
UID0000579,CID0001,5
UID0002250,CID0001,5
UID0001099,CID0001,2
UID0002145,CID0001,4
UID0002191,CID0001,4
UID0002284,CID0001,5
UID0002124,CID0001,5
UID0002177,CID0001,4
UID0000517,CID0001,4
UID0001508,CID0001,5
UID0001466,CID0001,3
UID0001415,CID0001,4
UID0001024,CID0001,3
UID0001122,CID0001,3
UID0000934,CID0001,3
UID0001909,CID0001,4
UID0001695,CID0001,5
UID0001209,CID0001,3
UID0002279,CID0001,4
